kdbRecvTime,x
2023-03-02D20:53:49.500000000,1682
2023-03-02D20:53:49.750000000,1189
2023-03-02D20:53:50.000000000,2372
2023-03-02D20:53:50.250000000,1508
2023-03-02D20:53:50.500000000,1178
2023-03-02D20:53:50.750000000,1267
2023-03-02D20:53:51.000000000,1603
2023-03-02D20:53:51.250000000,1757
2023-03-02D20:53:51.500000000,1341
2023-03-02D20:53:51.750000000,1326
2023-03-02D20:53:52.000000000,1496
2023-03-02D20:53:52.250000000,1387
2023-03-02D20:53:52.500000000,3295
2023-03-02D20:53:52.750000000,3929
2023-03-02D20:53:53.000000000,2633
2023-03-02D20:53:53.250000000,1461
2023-03-02D20:53:53.500000000,2481
2023-03-02D20:53:53.750000000,1914
2023-03-02D20:53:54.000000000,1625
2023-03-02D20:53:54.250000000,4256
2023-03-02D20:53:54.500000000,1553
2023-03-02D20:53:54.750000000,1838
2023-03-02D20:53:55.000000000,2891
2023-03-02D20:53:55.250000000,1684
2023-03-02D20:53:55.500000000,1458
2023-03-02D20:53:55.750000000,1530
2023-03-02D20:53:56.000000000,2558
2023-03-02D20:53:56.250000000,2120
2023-03-02D20:53:56.500000000,1571
2023-03-02D20:53:56.750000000,1929
2023-03-02D20:53:57.000000000,1599
2023-03-02D20:53:57.250000000,3996
2023-03-02D20:53:57.500000000,1995
2023-03-02D20:53:57.750000000,2590
2023-03-02D20:53:58.000000000,1723
2023-03-02D20:53:58.250000000,1383
2023-03-02D20:53:58.500000000,1392
2023-03-02D20:53:58.750000000,1953
2023-03-02D20:53:59.000000000,1302
2023-03-02D20:53:59.250000000,1478
2023-03-02D20:53:59.500000000,1810
2023-03-02D20:53:59.750000000,4522
2023-03-02D20:54:00.000000000,2801
2023-03-02D20:54:00.250000000,1534
2023-03-02D20:54:00.500000000,3244
2023-03-02D20:54:00.750000000,2057
2023-03-02D20:54:01.000000000,2332
2023-03-02D20:54:01.250000000,1670
2023-03-02D20:54:01.500000000,1276
2023-03-02D20:54:01.750000000,1667
2023-03-02D20:54:02.000000000,1899
2023-03-02D20:54:02.250000000,1145
2023-03-02D20:54:02.500000000,2020
2023-03-02D20:54:02.750000000,2945
2023-03-02D20:54:03.000000000,2008
2023-03-02D20:54:03.250000000,1806
2023-03-02D20:54:03.500000000,1466
2023-03-02D20:54:03.750000000,1417
2023-03-02D20:54:04.000000000,2462
2023-03-02D20:54:04.250000000,1934
2023-03-02D20:54:04.500000000,1474
2023-03-02D20:54:04.750000000,1994
2023-03-02D20:54:05.000000000,2095
2023-03-02D20:54:05.250000000,4692
2023-03-02D20:54:05.500000000,2036
2023-03-02D20:54:05.750000000,2292
2023-03-02D20:54:06.000000000,2654
2023-03-02D20:54:06.250000000,5964
2023-03-02D20:54:06.500000000,2012
2023-03-02D20:54:06.750000000,2750
2023-03-02D20:54:07.000000000,2463
2023-03-02D20:54:07.250000000,2180
2023-03-02D20:54:07.500000000,1660
2023-03-02D20:54:07.750000000,1432
2023-03-02D20:54:08.000000000,2363
2023-03-02D20:54:08.250000000,1597
2023-03-02D20:54:08.500000000,1615
2023-03-02D20:54:08.750000000,1554
2023-03-02D20:54:09.000000000,2548
2023-03-02D20:54:09.250000000,2240
2023-03-02D20:54:09.500000000,1968
2023-03-02D20:54:09.750000000,2409
2023-03-02D20:54:10.000000000,5999
2023-03-02D20:54:10.250000000,2279
2023-03-02D20:54:10.500000000,1871
2023-03-02D20:54:10.750000000,1310
2023-03-02D20:54:11.000000000,1800
2023-03-02D20:54:11.250000000,2138
2023-03-02D20:54:11.500000000,1454
2023-03-02D20:54:11.750000000,1523
2023-03-02D20:54:12.000000000,1519
2023-03-02D20:54:12.250000000,2359
2023-03-02D20:54:12.500000000,2038
2023-03-02D20:54:12.750000000,1963
2023-03-02D20:54:13.000000000,1890
2023-03-02D20:54:13.250000000,2882
2023-03-02D20:54:13.500000000,1706
2023-03-02D20:54:13.750000000,1535
2023-03-02D20:54:14.000000000,6618
2023-03-02D20:54:14.250000000,3186
2023-03-02D20:54:14.500000000,2538
2023-03-02D20:54:14.750000000,10448
2023-03-02D20:54:15.000000000,3426
2023-03-02D20:54:15.250000000,3280
2023-03-02D20:54:15.500000000,1753
2023-03-02D20:54:15.750000000,2379
2023-03-02D20:54:16.000000000,1797
2023-03-02D20:54:16.250000000,1708
2023-03-02D20:54:16.500000000,1664
2023-03-02D20:54:16.750000000,1407
2023-03-02D20:54:17.000000000,1741
2023-03-02D20:54:17.250000000,2017
2023-03-02D20:54:17.500000000,2024
2023-03-02D20:54:17.750000000,1563
2023-03-02D20:54:18.000000000,1784
2023-03-02D20:54:18.250000000,1573
2023-03-02D20:54:18.500000000,1266
2023-03-02D20:54:18.750000000,1230
2023-03-02D20:54:19.000000000,1702
2023-03-02D20:54:19.250000000,1631
2023-03-02D20:54:19.500000000,1182
2023-03-02D20:54:19.750000000,2755
2023-03-02D20:54:20.000000000,2986
2023-03-02D20:54:20.250000000,2143
2023-03-02D20:54:20.500000000,1466
2023-03-02D20:54:20.750000000,3127
2023-03-02D20:54:21.000000000,2633
2023-03-02D20:54:21.250000000,3606
2023-03-02D20:54:21.500000000,1957
2023-03-02D20:54:21.750000000,1102
2023-03-02D20:54:22.000000000,1439
2023-03-02D20:54:22.250000000,1680
2023-03-02D20:54:22.500000000,1587
2023-03-02D20:54:22.750000000,1944
2023-03-02D20:54:23.000000000,1501
2023-03-02D20:54:23.250000000,1778
2023-03-02D20:54:23.500000000,1507
2023-03-02D20:54:23.750000000,2746
2023-03-02D20:54:24.000000000,1996
2023-03-02D20:54:24.250000000,1643
2023-03-02D20:54:24.500000000,1757
2023-03-02D20:54:24.750000000,2030
2023-03-02D20:54:25.000000000,1944
2023-03-02D20:54:25.250000000,2013
2023-03-02D20:54:25.500000000,1324
2023-03-02D20:54:25.750000000,1445
2023-03-02D20:54:26.000000000,2171
2023-03-02D20:54:26.250000000,1706
2023-03-02D20:54:26.500000000,3919
2023-03-02D20:54:26.750000000,1567
2023-03-02D20:54:27.000000000,1986
2023-03-02D20:54:27.250000000,1450
2023-03-02D20:54:27.500000000,1505
2023-03-02D20:54:27.750000000,1418
2023-03-02D20:54:28.000000000,1532
2023-03-02D20:54:28.250000000,1405
2023-03-02D20:54:28.500000000,1655
2023-03-02D20:54:28.750000000,1265
2023-03-02D20:54:29.000000000,1710
2023-03-02D20:54:29.250000000,1557
2023-03-02D20:54:29.500000000,1608
2023-03-02D20:54:29.750000000,7102
2023-03-02D20:54:30.000000000,9865
2023-03-02D20:54:30.250000000,7031
2023-03-02D20:54:30.500000000,1805
2023-03-02D20:54:30.750000000,1628
2023-03-02D20:54:31.000000000,1770
2023-03-02D20:54:31.250000000,2269
2023-03-02D20:54:31.500000000,1524
2023-03-02D20:54:31.750000000,3044
2023-03-02D20:54:32.000000000,3290
2023-03-02D20:54:32.250000000,2382
2023-03-02D20:54:32.500000000,2461
2023-03-02D20:54:32.750000000,4985
2023-03-02D20:54:33.000000000,1636
2023-03-02D20:54:33.250000000,2337
2023-03-02D20:54:33.500000000,1338
2023-03-02D20:54:33.750000000,1597
2023-03-02D20:54:34.000000000,1887
2023-03-02D20:54:34.250000000,1985
2023-03-02D20:54:34.500000000,3287
2023-03-02D20:54:34.750000000,4588
2023-03-02D20:54:35.000000000,4185
2023-03-02D20:54:35.250000000,2491
2023-03-02D20:54:35.500000000,1302
2023-03-02D20:54:35.750000000,1736
2023-03-02D20:54:36.000000000,1903
2023-03-02D20:54:36.250000000,1883
2023-03-02D20:54:36.500000000,1351
2023-03-02D20:54:36.750000000,1533
2023-03-02D20:54:37.000000000,3370
2023-03-02D20:54:37.250000000,2166
2023-03-02D20:54:37.500000000,1427
2023-03-02D20:54:37.750000000,2584
2023-03-02D20:54:38.000000000,1566
2023-03-02D20:54:38.250000000,2434
2023-03-02D20:54:38.500000000,1542
2023-03-02D20:54:38.750000000,2231
2023-03-02D20:54:39.000000000,1669
2023-03-02D20:54:39.250000000,4469
2023-03-02D20:54:39.500000000,1299
2023-03-02D20:54:39.750000000,2518
2023-03-02D20:54:40.000000000,8944
2023-03-02D20:54:40.250000000,7640
2023-03-02D20:54:40.500000000,23249
2023-03-02D20:54:40.750000000,21905
2023-03-02D20:54:41.000000000,2989
2023-03-02D20:54:41.250000000,2632
2023-03-02D20:54:41.500000000,3649
2023-03-02D20:54:41.750000000,1924
2023-03-02D20:54:42.000000000,3417
2023-03-02D20:54:42.250000000,1808
2023-03-02D20:54:42.500000000,1505
2023-03-02D20:54:42.750000000,2918
2023-03-02D20:54:43.000000000,7310
2023-03-02D20:54:43.250000000,2279
2023-03-02D20:54:43.500000000,1371
2023-03-02D20:54:43.750000000,1453
2023-03-02D20:54:44.000000000,2838
2023-03-02D20:54:44.250000000,2024
2023-03-02D20:54:44.500000000,1619
2023-03-02D20:54:44.750000000,2572
2023-03-02D20:54:45.000000000,1732
2023-03-02D20:54:45.250000000,1694
2023-03-02D20:54:45.500000000,1432
2023-03-02D20:54:45.750000000,1325
2023-03-02D20:54:46.000000000,1540
2023-03-02D20:54:46.250000000,1759
2023-03-02D20:54:46.500000000,2313
2023-03-02D20:54:46.750000000,1548
2023-03-02D20:54:47.000000000,1645
2023-03-02D20:54:47.250000000,3094
2023-03-02D20:54:47.500000000,1496
2023-03-02D20:54:47.750000000,1440
2023-03-02D20:54:48.000000000,1850
2023-03-02D20:54:48.250000000,2581
2023-03-02D20:54:48.500000000,1759
2023-03-02D20:54:48.750000000,1295
2023-03-02D20:54:49.000000000,1580
2023-03-02D20:54:49.250000000,1478
2023-03-02D20:54:49.500000000,3977
2023-03-02D20:54:49.750000000,1723
2023-03-02D20:54:50.000000000,8983
2023-03-02D20:54:50.250000000,7082
2023-03-02D20:54:50.500000000,13864
2023-03-02D20:54:50.750000000,18741
2023-03-02D20:54:51.000000000,2881
2023-03-02D20:54:51.250000000,1673
2023-03-02D20:54:51.500000000,2032
2023-03-02D20:54:51.750000000,1910
2023-03-02D20:54:52.000000000,1601
2023-03-02D20:54:52.250000000,1624
2023-03-02D20:54:52.500000000,1605
2023-03-02D20:54:52.750000000,1763
2023-03-02D20:54:53.000000000,1974
2023-03-02D20:54:53.250000000,1422
2023-03-02D20:54:53.500000000,1309
2023-03-02D20:54:53.750000000,1629
2023-03-02D20:54:54.000000000,2273
2023-03-02D20:54:54.250000000,1802
2023-03-02D20:54:54.500000000,1291
2023-03-02D20:54:54.750000000,2365
2023-03-02D20:54:55.000000000,2406
2023-03-02D20:54:55.250000000,2479
2023-03-02D20:54:55.500000000,1955
2023-03-02D20:54:55.750000000,1422
2023-03-02D20:54:56.000000000,1729
2023-03-02D20:54:56.250000000,1527
2023-03-02D20:54:56.500000000,2264
2023-03-02D20:54:56.750000000,1692
2023-03-02D20:54:57.000000000,1921
2023-03-02D20:54:57.250000000,3800
2023-03-02D20:54:57.500000000,1556
2023-03-02D20:54:57.750000000,1625
2023-03-02D20:54:58.000000000,1735
2023-03-02D20:54:58.250000000,2810
2023-03-02D20:54:58.500000000,2451
2023-03-02D20:54:58.750000000,2788
2023-03-02D20:54:59.000000000,2019
2023-03-02D20:54:59.250000000,1400
2023-03-02D20:54:59.500000000,1607
2023-03-02D20:54:59.750000000,2522
2023-03-02D20:55:00.000000000,9993
2023-03-02D20:55:00.250000000,7886
2023-03-02D20:55:00.500000000,2612
2023-03-02D20:55:00.750000000,1926
2023-03-02D20:55:01.000000000,2783
2023-03-02D20:55:01.250000000,7151
2023-03-02D20:55:01.500000000,23674
2023-03-02D20:55:01.750000000,11408
2023-03-02D20:55:02.000000000,16912
2023-03-02D20:55:02.250000000,8566
2023-03-02D20:55:02.500000000,8031
2023-03-02D20:55:02.750000000,3647
2023-03-02D20:55:03.000000000,11218
2023-03-02D20:55:03.250000000,3256
2023-03-02D20:55:03.500000000,2761
2023-03-02D20:55:03.750000000,1775
2023-03-02D20:55:04.000000000,2707
2023-03-02D20:55:04.250000000,3418
2023-03-02D20:55:04.500000000,2505
2023-03-02D20:55:04.750000000,2943
2023-03-02D20:55:05.000000000,3362
2023-03-02D20:55:05.250000000,3275
2023-03-02D20:55:05.500000000,3627
2023-03-02D20:55:05.750000000,4104
2023-03-02D20:55:06.000000000,5301
2023-03-02D20:55:06.250000000,3200
2023-03-02D20:55:06.500000000,2782
2023-03-02D20:55:06.750000000,3278
2023-03-02D20:55:07.000000000,5598
2023-03-02D20:55:07.250000000,6525
2023-03-02D20:55:07.500000000,3447
2023-03-02D20:55:07.750000000,2598
2023-03-02D20:55:08.000000000,2601
2023-03-02D20:55:08.250000000,2174
2023-03-02D20:55:08.500000000,3105
2023-03-02D20:55:08.750000000,2297
2023-03-02D20:55:09.000000000,2181
2023-03-02D20:55:09.250000000,2655
2023-03-02D20:55:09.500000000,2109
2023-03-02D20:55:09.750000000,1840
2023-03-02D20:55:10.000000000,5180
2023-03-02D20:55:10.250000000,5022
2023-03-02D20:55:10.500000000,7852
2023-03-02D20:55:10.750000000,2705
2023-03-02D20:55:11.000000000,3015
2023-03-02D20:55:11.250000000,2317
2023-03-02D20:55:11.500000000,1826
2023-03-02D20:55:11.750000000,3196
2023-03-02D20:55:12.000000000,2113
2023-03-02D20:55:12.250000000,2671
2023-03-02D20:55:12.500000000,1887
2023-03-02D20:55:12.750000000,2425
2023-03-02D20:55:13.000000000,2009
2023-03-02D20:55:13.250000000,2208
2023-03-02D20:55:13.500000000,1808
2023-03-02D20:55:13.750000000,3387
2023-03-02D20:55:14.000000000,2195
2023-03-02D20:55:14.250000000,1668
2023-03-02D20:55:14.500000000,2391
2023-03-02D20:55:14.750000000,3018
2023-03-02D20:55:15.000000000,2313
2023-03-02D20:55:15.250000000,3273
2023-03-02D20:55:15.500000000,1399
2023-03-02D20:55:15.750000000,1904
2023-03-02D20:55:16.000000000,2657
2023-03-02D20:55:16.250000000,1752
2023-03-02D20:55:16.500000000,1762
2023-03-02D20:55:16.750000000,2179
2023-03-02D20:55:17.000000000,1982
2023-03-02D20:55:17.250000000,3885
2023-03-02D20:55:17.500000000,3223
2023-03-02D20:55:17.750000000,3524
2023-03-02D20:55:18.000000000,6191
2023-03-02D20:55:18.250000000,7075
2023-03-02D20:55:18.500000000,6284
2023-03-02D20:55:18.750000000,5956
2023-03-02D20:55:19.000000000,3935
2023-03-02D20:55:19.250000000,2890
2023-03-02D20:55:19.500000000,2124
2023-03-02D20:55:19.750000000,2337
2023-03-02D20:55:20.000000000,2527
2023-03-02D20:55:20.250000000,2235
2023-03-02D20:55:20.500000000,2379
2023-03-02D20:55:20.750000000,2209
2023-03-02D20:55:21.000000000,2404
2023-03-02D20:55:21.250000000,2068
2023-03-02D20:55:21.500000000,2276
2023-03-02D20:55:21.750000000,2017
2023-03-02D20:55:22.000000000,2854
2023-03-02D20:55:22.250000000,3181
2023-03-02D20:55:22.500000000,2501
2023-03-02D20:55:22.750000000,2066
2023-03-02D20:55:23.000000000,2729
2023-03-02D20:55:23.250000000,2335
2023-03-02D20:55:23.500000000,1609
2023-03-02D20:55:23.750000000,3465
2023-03-02D20:55:24.000000000,8795
2023-03-02D20:55:24.250000000,3112
2023-03-02D20:55:24.500000000,2618
2023-03-02D20:55:24.750000000,1600
2023-03-02D20:55:25.000000000,4966
2023-03-02D20:55:25.250000000,1905
2023-03-02D20:55:25.500000000,1975
2023-03-02D20:55:25.750000000,1924
2023-03-02D20:55:26.000000000,2393
2023-03-02D20:55:26.250000000,2402
2023-03-02D20:55:26.500000000,2208
2023-03-02D20:55:26.750000000,1849
2023-03-02D20:55:27.000000000,2343
2023-03-02D20:55:27.250000000,3231
2023-03-02D20:55:27.500000000,2285
2023-03-02D20:55:27.750000000,2230
2023-03-02D20:55:28.000000000,3446
2023-03-02D20:55:28.250000000,3941
2023-03-02D20:55:28.500000000,2521
2023-03-02D20:55:28.750000000,2486
2023-03-02D20:55:29.000000000,1856
2023-03-02D20:55:29.250000000,1853
2023-03-02D20:55:29.500000000,2573
2023-03-02D20:55:29.750000000,3412
2023-03-02D20:55:30.000000000,2761
2023-03-02D20:55:30.250000000,2367
2023-03-02D20:55:30.500000000,2492
2023-03-02D20:55:30.750000000,2224
2023-03-02D20:55:31.000000000,2576
2023-03-02D20:55:31.250000000,2164
2023-03-02D20:55:31.500000000,2387
2023-03-02D20:55:31.750000000,2628
2023-03-02D20:55:32.000000000,2106
2023-03-02D20:55:32.250000000,5414
2023-03-02D20:55:32.500000000,2130
2023-03-02D20:55:32.750000000,1876
2023-03-02D20:55:33.000000000,3146
2023-03-02D20:55:33.250000000,2177
2023-03-02D20:55:33.500000000,2080
2023-03-02D20:55:33.750000000,1766
2023-03-02D20:55:34.000000000,2711
2023-03-02D20:55:34.250000000,6844
2023-03-02D20:55:34.500000000,2079
2023-03-02D20:55:34.750000000,2066
2023-03-02D20:55:35.000000000,2772
2023-03-02D20:55:35.250000000,2743
2023-03-02D20:55:35.500000000,1947
2023-03-02D20:55:35.750000000,2350
2023-03-02D20:55:36.000000000,2608
2023-03-02D20:55:36.250000000,2030
2023-03-02D20:55:36.500000000,1627
2023-03-02D20:55:36.750000000,1830
2023-03-02D20:55:37.000000000,2132
2023-03-02D20:55:37.250000000,1929
2023-03-02D20:55:37.500000000,2042
2023-03-02D20:55:37.750000000,1983
2023-03-02D20:55:38.000000000,2145
2023-03-02D20:55:38.250000000,4470
2023-03-02D20:55:38.500000000,2222
2023-03-02D20:55:38.750000000,3235
2023-03-02D20:55:39.000000000,2936
2023-03-02D20:55:39.250000000,2269
2023-03-02D20:55:39.500000000,1950
2023-03-02D20:55:39.750000000,1985
2023-03-02D20:55:40.000000000,2094
2023-03-02D20:55:40.250000000,2933
2023-03-02D20:55:40.500000000,3081
2023-03-02D20:55:40.750000000,2094
2023-03-02D20:55:41.000000000,2783
2023-03-02D20:55:41.250000000,2020
2023-03-02D20:55:41.500000000,5713
2023-03-02D20:55:41.750000000,5518
2023-03-02D20:55:42.000000000,2724
2023-03-02D20:55:42.250000000,2531
2023-03-02D20:55:42.500000000,1854
2023-03-02D20:55:42.750000000,4993
2023-03-02D20:55:43.000000000,4112
2023-03-02D20:55:43.250000000,2099
2023-03-02D20:55:43.500000000,3221
2023-03-02D20:55:43.750000000,2427
2023-03-02D20:55:44.000000000,1949
2023-03-02D20:55:44.250000000,1657
2023-03-02D20:55:44.500000000,2809
2023-03-02D20:55:44.750000000,2440
2023-03-02D20:55:45.000000000,2963
2023-03-02D20:55:45.250000000,3345
2023-03-02D20:55:45.500000000,2064
2023-03-02D20:55:45.750000000,2771
2023-03-02D20:55:46.000000000,2304
2023-03-02D20:55:46.250000000,1975
2023-03-02D20:55:46.500000000,2004
2023-03-02D20:55:46.750000000,2028
2023-03-02D20:55:47.000000000,1783
2023-03-02D20:55:47.250000000,2053
2023-03-02D20:55:47.500000000,2681
2023-03-02D20:55:47.750000000,1831
2023-03-02D20:55:48.000000000,2122
2023-03-02D20:55:48.250000000,2168
2023-03-02D20:55:48.500000000,3664
2023-03-02D20:55:48.750000000,4254
2023-03-02D20:55:49.000000000,3053
2023-03-02D20:55:49.250000000,5673
2023-03-02D20:55:49.500000000,3007
2023-03-02D20:55:49.750000000,1769
2023-03-02D20:55:50.000000000,2236
2023-03-02D20:55:50.250000000,2079
2023-03-02D20:55:50.500000000,2485
2023-03-02D20:55:50.750000000,1815
2023-03-02D20:55:51.000000000,2616
2023-03-02D20:55:51.250000000,1951
2023-03-02D20:55:51.500000000,2217
2023-03-02D20:55:51.750000000,1880
2023-03-02D20:55:52.000000000,3655
2023-03-02D20:55:52.250000000,2917
2023-03-02D20:55:52.500000000,2716
2023-03-02D20:55:52.750000000,2289
2023-03-02D20:55:53.000000000,2551
2023-03-02D20:55:53.250000000,2266
2023-03-02D20:55:53.500000000,1953
2023-03-02D20:55:53.750000000,2221
2023-03-02D20:55:54.000000000,3007
2023-03-02D20:55:54.250000000,2466
2023-03-02D20:55:54.500000000,2651
2023-03-02D20:55:54.750000000,1961
2023-03-02D20:55:55.000000000,3353
2023-03-02D20:55:55.250000000,3926
2023-03-02D20:55:55.500000000,1974
2023-03-02D20:55:55.750000000,2914
2023-03-02D20:55:56.000000000,3283
2023-03-02D20:55:56.250000000,2834
2023-03-02D20:55:56.500000000,2400
2023-03-02D20:55:56.750000000,2642
2023-03-02D20:55:57.000000000,3008
2023-03-02D20:55:57.250000000,2125
2023-03-02D20:55:57.500000000,5053
2023-03-02D20:55:57.750000000,2586
2023-03-02D20:55:58.000000000,3962
2023-03-02D20:55:58.250000000,1721
2023-03-02D20:55:58.500000000,1923
2023-03-02D20:55:58.750000000,2115
2023-03-02D20:55:59.000000000,2977
2023-03-02D20:55:59.250000000,1861
2023-03-02D20:55:59.500000000,2282
2023-03-02D20:55:59.750000000,1524
2023-03-02D20:56:00.000000000,5171
2023-03-02D20:56:00.250000000,4517
2023-03-02D20:56:00.500000000,3912
2023-03-02D20:56:00.750000000,2244
2023-03-02D20:56:01.000000000,3312
2023-03-02D20:56:01.250000000,3074
2023-03-02D20:56:01.500000000,6315
2023-03-02D20:56:01.750000000,9685
2023-03-02D20:56:02.000000000,3522
2023-03-02D20:56:02.250000000,3415
2023-03-02D20:56:02.500000000,3000
2023-03-02D20:56:02.750000000,2993
2023-03-02D20:56:03.000000000,2757
2023-03-02D20:56:03.250000000,2443
2023-03-02D20:56:03.500000000,2626
2023-03-02D20:56:03.750000000,2210
2023-03-02D20:56:04.000000000,2211
2023-03-02D20:56:04.250000000,2798
2023-03-02D20:56:04.500000000,2853
2023-03-02D20:56:04.750000000,4229
2023-03-02D20:56:05.000000000,2677
2023-03-02D20:56:05.250000000,2758
2023-03-02D20:56:05.500000000,3940
2023-03-02D20:56:05.750000000,5067
2023-03-02D20:56:06.000000000,2925
2023-03-02D20:56:06.250000000,3210
2023-03-02D20:56:06.500000000,3728
2023-03-02D20:56:06.750000000,2489
2023-03-02D20:56:07.000000000,2424
2023-03-02D20:56:07.250000000,2441
2023-03-02D20:56:07.500000000,2891
2023-03-02D20:56:07.750000000,2107
2023-03-02D20:56:08.000000000,2430
2023-03-02D20:56:08.250000000,2147
2023-03-02D20:56:08.500000000,2360
2023-03-02D20:56:08.750000000,5175
2023-03-02D20:56:09.000000000,2157
2023-03-02D20:56:09.250000000,2456
2023-03-02D20:56:09.500000000,3210
2023-03-02D20:56:09.750000000,4297
2023-03-02D20:56:10.000000000,5856
2023-03-02D20:56:10.250000000,2975
2023-03-02D20:56:10.500000000,2208
2023-03-02D20:56:10.750000000,2365
2023-03-02D20:56:11.000000000,7110
2023-03-02D20:56:11.250000000,8081
2023-03-02D20:56:11.500000000,3976
2023-03-02D20:56:11.750000000,2795
2023-03-02D20:56:12.000000000,2560
2023-03-02D20:56:12.250000000,2043
2023-03-02D20:56:12.500000000,3398
2023-03-02D20:56:12.750000000,2755
2023-03-02D20:56:13.000000000,2635
2023-03-02D20:56:13.250000000,2821
2023-03-02D20:56:13.500000000,1921
2023-03-02D20:56:13.750000000,1547
2023-03-02D20:56:14.000000000,2147
2023-03-02D20:56:14.250000000,2081
2023-03-02D20:56:14.500000000,1705
2023-03-02D20:56:14.750000000,1695
2023-03-02D20:56:15.000000000,2548
2023-03-02D20:56:15.250000000,2695
2023-03-02D20:56:15.500000000,2029
2023-03-02D20:56:15.750000000,2684
2023-03-02D20:56:16.000000000,2516
2023-03-02D20:56:16.250000000,3279
2023-03-02D20:56:16.500000000,1854
2023-03-02D20:56:16.750000000,2626
2023-03-02D20:56:17.000000000,2713
2023-03-02D20:56:17.250000000,2623
2023-03-02D20:56:17.500000000,1939
2023-03-02D20:56:17.750000000,2122
2023-03-02D20:56:18.000000000,2116
2023-03-02D20:56:18.250000000,4410
2023-03-02D20:56:18.500000000,1976
2023-03-02D20:56:18.750000000,1809
2023-03-02D20:56:19.000000000,1898
2023-03-02D20:56:19.250000000,2669
2023-03-02D20:56:19.500000000,2094
2023-03-02D20:56:19.750000000,3088
2023-03-02D20:56:20.000000000,2572
2023-03-02D20:56:20.250000000,2219
2023-03-02D20:56:20.500000000,3589
2023-03-02D20:56:20.750000000,1851
2023-03-02D20:56:21.000000000,2068
2023-03-02D20:56:21.250000000,2806
2023-03-02D20:56:21.500000000,2403
2023-03-02D20:56:21.750000000,2573
2023-03-02D20:56:22.000000000,2919
2023-03-02D20:56:22.250000000,1722
2023-03-02D20:56:22.500000000,2183
2023-03-02D20:56:22.750000000,5578
2023-03-02D20:56:23.000000000,8006
2023-03-02D20:56:23.250000000,3163
2023-03-02D20:56:23.500000000,6661
2023-03-02D20:56:23.750000000,4622
2023-03-02D20:56:24.000000000,2856
2023-03-02D20:56:24.250000000,2710
2023-03-02D20:56:24.500000000,3062
2023-03-02D20:56:24.750000000,2355
2023-03-02D20:56:25.000000000,3008
2023-03-02D20:56:25.250000000,4237
2023-03-02D20:56:25.500000000,5098
2023-03-02D20:56:25.750000000,2271
2023-03-02D20:56:26.000000000,2328
2023-03-02D20:56:26.250000000,1628
2023-03-02D20:56:26.500000000,2950
2023-03-02D20:56:26.750000000,2239
2023-03-02D20:56:27.000000000,2698
2023-03-02D20:56:27.250000000,1848
2023-03-02D20:56:27.500000000,1809
2023-03-02D20:56:27.750000000,1836
2023-03-02D20:56:28.000000000,2299
2023-03-02D20:56:28.250000000,2341
2023-03-02D20:56:28.500000000,2189
2023-03-02D20:56:28.750000000,1822
2023-03-02D20:56:29.000000000,2440
2023-03-02D20:56:29.250000000,1774
2023-03-02D20:56:29.500000000,1924
2023-03-02D20:56:29.750000000,4503
2023-03-02D20:56:30.000000000,2655
2023-03-02D20:56:30.250000000,2175
2023-03-02D20:56:30.500000000,2266
2023-03-02D20:56:30.750000000,1887
2023-03-02D20:56:31.000000000,3314
2023-03-02D20:56:31.250000000,3533
2023-03-02D20:56:31.500000000,2564
2023-03-02D20:56:31.750000000,1795
2023-03-02D20:56:32.000000000,3237
2023-03-02D20:56:32.250000000,3189
2023-03-02D20:56:32.500000000,2413
2023-03-02D20:56:32.750000000,2153
2023-03-02D20:56:33.000000000,2354
2023-03-02D20:56:33.250000000,1769
2023-03-02D20:56:33.500000000,2234
2023-03-02D20:56:33.750000000,2266
2023-03-02D20:56:34.000000000,2647
2023-03-02D20:56:34.250000000,1721
2023-03-02D20:56:34.500000000,5456
2023-03-02D20:56:34.750000000,2978
2023-03-02D20:56:35.000000000,3818
2023-03-02D20:56:35.250000000,2287
2023-03-02D20:56:35.500000000,2198
2023-03-02D20:56:35.750000000,2032
2023-03-02D20:56:36.000000000,3063
2023-03-02D20:56:36.250000000,1564
2023-03-02D20:56:36.500000000,1966
2023-03-02D20:56:36.750000000,1978
2023-03-02D20:56:37.000000000,2591
2023-03-02D20:56:37.250000000,1812
2023-03-02D20:56:37.500000000,4761
2023-03-02D20:56:37.750000000,2236
2023-03-02D20:56:38.000000000,2021
2023-03-02D20:56:38.250000000,4447
2023-03-02D20:56:38.500000000,2371
2023-03-02D20:56:38.750000000,2109
2023-03-02D20:56:39.000000000,2918
2023-03-02D20:56:39.250000000,2707
2023-03-02D20:56:39.500000000,2326
2023-03-02D20:56:39.750000000,4024
2023-03-02D20:56:40.000000000,3683
2023-03-02D20:56:40.250000000,2761
2023-03-02D20:56:40.500000000,4057
2023-03-02D20:56:40.750000000,2965
2023-03-02D20:56:41.000000000,6472
2023-03-02D20:56:41.250000000,1857
2023-03-02D20:56:41.500000000,2679
2023-03-02D20:56:41.750000000,2224
2023-03-02D20:56:42.000000000,2433
2023-03-02D20:56:42.250000000,3673
2023-03-02D20:56:42.500000000,1793
2023-03-02D20:56:42.750000000,1921
2023-03-02D20:56:43.000000000,2216
2023-03-02D20:56:43.250000000,1931
2023-03-02D20:56:43.500000000,4007
2023-03-02D20:56:43.750000000,4775
2023-03-02D20:56:44.000000000,2404
